I II III aVR aVL aVF V1 AO SPO2
0.010 0.020 0.007 -0.012 -0.000 0.015 0.042 -8.200 2.173 
0.012 0.007 -0.010 -0.007 0.010 0.002 0.042 -7.600 2.159 
0.005 0.015 0.007 -0.007 -0.002 0.012 0.039 -7.400 2.144 
0.007 0.027 0.020 -0.017 -0.005 0.024 0.042 -7.000 2.129 
0.007 0.034 0.017 -0.015 -0.010 0.032 0.054 -7.400 2.110 
0.005 0.032 0.020 -0.015 -0.010 0.029 0.056 -7.600 2.090 
-0.000 0.034 0.029 -0.015 -0.017 0.034 0.054 -7.800 2.071 
0.005 0.051 0.039 -0.024 -0.020 0.049 0.051 -8.200 2.051 
0.005 0.056 0.039 -0.024 -0.022 0.054 0.061 -8.400 2.032 
-0.000 0.051 0.042 -0.020 -0.024 0.051 0.061 -8.400 2.012 
0.005 0.054 0.046 -0.027 -0.022 0.051 0.068 -8.200 1.993 
0.012 0.068 0.049 -0.037 -0.022 0.063 0.063 -8.200 1.973 
0.020 0.063 0.039 -0.039 -0.012 0.054 0.073 -7.800 1.949 
0.022 0.071 0.049 -0.046 -0.012 0.061 0.066 -7.600 1.924 
0.007 0.076 0.059 -0.037 -0.029 0.073 0.073 -7.600 1.900 
0.007 0.081 0.066 -0.039 -0.032 0.078 0.073 -7.400 1.875 
0.020 0.088 0.061 -0.049 -0.024 0.078 0.073 -7.600 1.846 
0.024 0.085 0.056 -0.051 -0.017 0.073 0.083 -7.800 1.817 
0.020 0.093 0.068 -0.054 -0.027 0.083 0.076 -7.800 1.788 
0.020 0.117 0.083 -0.061 -0.039 0.107 0.059 -8.000 1.758 
0.020 0.117 0.088 -0.063 -0.039 0.107 0.063 -8.000 1.739 
0.024 0.105 0.071 -0.059 -0.027 0.093 0.059 -8.000 1.719 
0.020 0.107 0.081 -0.059 -0.034 0.098 0.054 -8.000 1.700 
0.027 0.115 0.076 -0.063 -0.029 0.103 0.056 -7.800 1.680 
0.034 0.127 0.083 -0.076 -0.029 0.110 0.051 -7.800 1.661 
0.037 0.120 0.078 -0.076 -0.022 0.103 0.049 -7.600 1.641 
0.046 0.127 0.071 -0.081 -0.017 0.105 0.039 -7.600 1.621 
0.071 0.144 0.066 -0.103 -0.000 0.110 0.029 -7.600 1.602 
0.061 0.137 0.068 -0.095 -0.007 0.107 0.032 -7.600 1.582 
0.063 0.134 0.063 -0.095 -0.002 0.103 0.029 -7.800 1.563 
0.051 0.127 0.068 -0.085 -0.012 0.103 0.017 -7.800 1.543 
0.042 0.127 0.078 -0.081 -0.022 0.107 0.020 -8.000 1.524 
0.042 0.122 0.071 -0.076 -0.020 0.103 0.010 -8.000 1.509 
0.051 0.100 0.037 -0.068 0.002 0.076 -0.000 -7.800 1.495 
0.042 0.103 0.046 -0.063 -0.010 0.083 -0.000 -7.800 1.480 
0.042 0.107 0.056 -0.068 -0.012 0.088 -0.000 -7.800 1.465 
0.042 0.098 0.046 -0.063 -0.007 0.078 -0.007 -7.800 1.446 
0.034 0.071 0.024 -0.046 -0.000 0.054 -0.000 -8.000 1.426 
0.027 0.066 0.034 -0.044 -0.005 0.054 -0.000 -8.000 1.407 
0.022 0.066 0.037 -0.039 -0.010 0.056 -0.005 -8.200 1.387 
0.027 0.054 0.015 -0.034 -0.000 0.042 -0.010 -8.200 1.363 
0.015 0.044 0.017 -0.022 -0.007 0.037 0.002 -8.200 1.338 
0.020 0.046 0.015 -0.027 -0.002 0.037 -0.000 -8.000 1.314 
0.017 0.051 0.024 -0.029 -0.007 0.044 -0.010 -7.800 1.289 
0.015 0.032 0.002 -0.015 -0.000 0.024 -0.007 -7.800 1.265 
0.015 0.022 -0.005 -0.012 0.005 0.015 -0.002 -7.800 1.241 
0.005 0.034 0.017 -0.012 -0.012 0.032 -0.007 -7.800 1.216 
0.010 0.034 0.012 -0.015 -0.007 0.029 -0.007 -8.000 1.192 
0.027 0.044 0.007 -0.029 0.005 0.032 -0.010 -8.000 1.177 
0.012 0.037 0.017 -0.020 -0.005 0.032 -0.010 -8.000 1.162 
0.020 0.046 0.020 -0.029 -0.002 0.037 -0.012 -8.000 1.148 
0.022 0.027 -0.002 -0.020 0.010 0.017 -0.012 -8.000 1.133 
0.010 0.020 -0.000 -0.010 -0.000 0.015 -0.007 -8.000 1.138 
0.007 0.032 0.015 -0.015 -0.007 0.029 -0.010 -8.000 1.143 
0.012 0.049 0.024 -0.024 -0.012 0.044 -0.010 -8.000 1.148 
0.005 0.051 0.037 -0.022 -0.020 0.049 -0.002 -8.000 1.153 
0.010 0.034 0.017 -0.017 -0.007 0.029 -0.002 -8.000 1.197 
0.017 0.042 0.010 -0.022 -0.002 0.034 -0.002 -7.800 1.241 
0.015 0.037 0.015 -0.022 -0.002 0.029 -0.000 -8.000 1.284 
0.015 0.029 0.002 -0.015 -0.000 0.022 0.002 -8.000 1.328 
0.012 0.024 0.005 -0.015 -0.000 0.020 0.002 -8.000 1.407 
0.005 0.022 0.015 -0.012 -0.005 0.020 -0.002 -8.000 1.485 
-0.005 0.024 0.022 -0.005 -0.017 0.027 0.007 -8.000 1.563 
-0.010 0.024 0.020 -0.000 -0.022 0.029 0.010 -8.000 1.641 
-0.002 0.020 0.012 -0.002 -0.012 0.022 0.010 -7.800 1.758 
0.007 0.024 0.007 -0.010 -0.005 0.022 0.007 -7.600 1.875 
0.007 0.012 0.005 -0.010 0.002 0.010 0.015 -7.600 1.993 
0.007 0.012 -0.007 -0.002 0.002 0.010 0.015 -7.600 2.110 
0.010 0.020 -0.000 -0.010 -0.000 0.015 0.012 -7.800 2.242 
-0.002 0.020 0.012 -0.002 -0.012 0.022 0.020 -8.000 2.374 
-0.005 0.015 0.005 0.002 -0.012 0.017 0.015 -8.000 2.505 
0.005 -0.005 -0.020 0.005 0.007 -0.007 0.022 -8.200 2.637 
0.012 -0.005 -0.024 -0.000 0.015 -0.010 0.020 -8.200 2.759 
0.010 0.020 0.002 -0.010 -0.000 0.015 0.010 -8.000 2.882 
-0.002 0.037 0.029 -0.012 -0.020 0.039 0.010 -7.800 3.004 
-0.000 0.027 0.024 -0.012 -0.012 0.027 0.002 -7.400 3.126 
-0.002 0.027 0.020 -0.007 -0.015 0.029 0.010 -7.600 3.297 
-0.002 0.034 0.029 -0.012 -0.020 0.037 0.002 -7.600 3.468 
-0.010 0.039 0.044 -0.012 -0.029 0.044 0.007 -7.800 3.639 
0.015 0.029 0.012 -0.020 -0.000 0.022 0.002 -8.000 3.810 
0.017 0.029 -0.000 -0.017 0.002 0.022 0.012 -8.000 3.844 
0.017 0.046 0.022 -0.027 -0.005 0.039 0.017 -8.200 3.878 
0.015 0.059 0.042 -0.034 -0.015 0.051 0.027 -8.200 3.912 
0.012 0.078 0.056 -0.039 -0.027 0.073 0.024 -8.200 3.946 
0.012 0.100 0.078 -0.051 -0.037 0.095 0.034 -8.000 3.961 
0.027 0.117 0.085 -0.068 -0.032 0.105 0.042 -7.800 3.976 
0.037 0.134 0.095 -0.083 -0.029 0.117 0.034 -7.800 3.990 
0.049 0.134 0.083 -0.090 -0.017 0.110 0.032 -7.600 4.005 
0.042 0.144 0.093 -0.088 -0.029 0.125 0.034 -7.600 4.000 
0.046 0.173 0.112 -0.103 -0.039 0.151 0.037 -7.600 3.995 
0.059 0.168 0.100 -0.107 -0.024 0.139 0.027 -7.600 3.990 
0.049 0.132 0.071 -0.083 -0.017 0.107 0.005 -7.800 3.985 
0.037 0.098 0.056 -0.063 -0.012 0.081 -0.017 -8.000 3.971 
0.022 0.078 0.051 -0.046 -0.017 0.068 -0.024 -8.200 3.956 
0.037 0.088 0.039 -0.056 -0.007 0.071 -0.039 -8.200 3.941 
0.042 0.061 0.007 -0.044 0.012 0.042 -0.037 -8.200 3.927 
0.042 0.042 -0.015 -0.034 0.022 0.022 -0.039 -8.000 3.917 
0.039 0.005 -0.037 -0.020 0.037 -0.015 -0.042 -7.800 3.907 
0.034 -0.015 -0.059 -0.005 0.042 -0.032 -0.051 -7.800 3.897 
0.029 -0.007 -0.054 -0.002 0.034 -0.022 -0.042 -7.800 3.888 
0.024 0.002 -0.032 -0.007 0.024 -0.010 -0.032 -8.000 3.868 
0.029 0.007 -0.029 -0.015 0.027 -0.007 -0.024 -8.200 3.849 
0.034 0.012 -0.032 -0.017 0.029 -0.005 -0.017 -8.600 3.829 
0.032 0.012 -0.032 -0.015 0.027 -0.002 -0.022 -9.200 3.810 
0.032 0.017 -0.024 -0.020 0.024 0.002 -0.029 -9.400 3.790 
0.027 0.029 -0.012 -0.020 0.012 0.017 -0.020 -9.800 3.770 
0.022 0.010 -0.020 -0.012 0.017 -0.000 -0.020 -9.000 3.751 
0.007 -0.015 -0.032 0.010 0.015 -0.017 -0.027 -8.000 3.731 
0.015 -0.005 -0.032 0.002 0.017 -0.012 -0.010 -6.400 3.697 
0.015 0.015 -0.007 -0.010 0.007 0.007 -0.012 -4.600 3.663 
0.015 0.005 -0.017 -0.005 0.012 -0.002 -0.010 -4.600 3.629 
0.010 -0.005 -0.027 0.005 0.012 -0.010 -0.000 -4.600 3.595 
0.010 -0.005 -0.027 0.005 0.012 -0.010 -0.012 -6.600 3.551 
0.007 0.007 -0.015 -0.000 0.005 0.005 -0.012 -8.800 3.507 
0.007 0.015 -0.007 -0.002 -0.000 0.012 -0.012 -10.000 3.463 
0.002 0.005 -0.007 0.002 -0.000 0.005 -0.017 -11.200 3.419 
0.012 0.022 -0.002 -0.010 0.002 0.017 -0.017 -10.200 3.370 
0.017 0.017 -0.007 -0.012 0.010 0.010 -0.012 -9.000 3.321 
0.022 0.012 -0.012 -0.015 0.017 0.002 -0.015 -7.400 3.272 
0.010 0.017 -0.005 -0.007 0.002 0.012 -0.010 -5.800 3.223 
0.005 0.020 0.007 -0.007 -0.005 0.017 -0.010 -5.600 3.165 
0.015 0.020 -0.002 -0.012 0.005 0.012 -0.015 -5.400 3.106 
0.022 0.010 -0.024 -0.010 0.017 -0.000 -0.012 -6.200 3.048 
-0.005 -0.000 -0.005 0.007 -0.005 0.002 -0.000 -7.000 2.989 
-0.017 -0.000 0.012 0.012 -0.017 0.010 0.010 -8.000 2.930 
-0.007 -0.007 -0.010 0.012 -0.002 -0.002 0.042 -9.000 2.872 
-0.002 -0.032 -0.042 0.024 0.015 -0.029 0.061 -9.600 2.813 
-0.015 -0.015 -0.010 0.020 -0.007 -0.007 0.063 -10.200 2.755 
-0.000 -0.000 -0.002 0.002 -0.000 -0.000 0.042 -10.000 2.701 
0.027 0.054 0.022 -0.037 -0.000 0.042 0.022 -10.000 2.647 
0.107 0.156 0.037 -0.125 0.029 0.103 0.017 -8.800 2.593 
0.278 0.327 0.044 -0.300 0.115 0.188 0.007 -7.600 2.540 
0.488 0.542 0.044 -0.510 0.217 0.298 -0.046 -6.200 2.501 
0.718 0.733 0.002 -0.718 0.352 0.374 -0.234 -4.600 2.462 
0.860 0.840 -0.034 -0.842 0.440 0.410 -0.415 -5.200 2.422 
0.774 0.852 0.066 -0.806 0.349 0.466 -0.479 -5.600 2.383 
0.247 0.918 0.662 -0.576 -0.212 0.796 -0.364 -7.400 2.359 
-0.183 0.938 1.111 -0.371 -0.652 1.031 -0.383 -9.200 2.335 
-0.398 0.759 1.150 -0.176 -0.777 0.960 -0.320 -10.000 2.310 
-0.437 0.493 0.918 -0.022 -0.684 0.713 -0.330 -10.800 2.286 
-0.415 0.217 0.620 0.105 -0.523 0.425 -0.288 -9.800 2.276 
-0.293 0.164 0.452 0.068 -0.374 0.310 -0.271 -9.000 2.266 
-0.186 0.139 0.317 0.027 -0.254 0.232 -0.220 -7.800 2.256 
-0.144 0.063 0.195 0.046 -0.176 0.137 -0.142 -6.600 2.247 
-0.120 -0.005 0.103 0.068 -0.117 0.056 -0.090 -6.400 2.247 
-0.088 -0.022 0.056 0.061 -0.076 0.022 -0.066 -6.200 2.247 
-0.032 -0.007 0.015 0.024 -0.027 0.010 -0.051 -6.800 2.247 
0.007 0.002 -0.017 0.002 0.007 -0.000 -0.027 -7.600 2.247 
0.015 0.012 -0.010 -0.010 0.010 0.005 -0.015 -8.200 2.252 
0.010 0.002 -0.010 -0.005 0.010 -0.002 -0.005 -8.800 2.256 
0.010 0.010 -0.005 -0.007 0.005 0.005 0.002 -8.600 2.261 
0.015 0.012 -0.015 -0.007 0.010 0.005 0.002 -8.600 2.266 
0.029 0.020 -0.015 -0.022 0.020 0.005 0.007 -8.200 2.271 
0.032 0.012 -0.027 -0.017 0.027 -0.002 0.012 -7.800 2.276 
0.024 0.010 -0.034 -0.007 0.020 -0.002 0.010 -7.600 2.281 
0.017 0.005 -0.022 -0.005 0.015 -0.002 0.012 -7.400 2.286 
0.010 0.007 -0.012 -0.002 0.007 0.002 0.027 -7.400 2.286 
0.015 -0.000 -0.024 -0.002 0.015 -0.007 0.022 -7.400 2.286 
0.022 -0.002 -0.029 -0.007 0.024 -0.012 0.020 -7.800 2.286 
0.007 0.005 -0.015 -0.000 0.005 0.002 0.020 -8.000 2.286 
0.007 0.012 -0.002 -0.005 0.002 0.010 0.022 -8.200 2.276 
0.012 0.010 -0.007 -0.007 0.007 0.005 0.020 -8.400 2.266 
0.012 0.012 -0.005 -0.010 0.007 0.007 0.020 -8.200 2.256 
0.015 0.015 -0.010 -0.010 0.007 0.007 0.022 -8.000 2.247 
0.012 0.020 -0.002 -0.010 0.002 0.015 0.029 -7.800 2.237 
0.020 0.022 -0.005 -0.017 0.010 0.012 0.022 -7.600 2.227 
0.015 0.020 -0.010 -0.010 0.005 0.012 0.024 -7.600 2.217 
0.010 0.032 0.012 -0.015 -0.005 0.027 0.032 -7.600 2.208 
-0.000 0.042 0.029 -0.015 -0.020 0.042 0.034 -7.600 2.193 
0.012 0.037 0.017 -0.020 -0.005 0.032 0.032 -7.800 2.178 
0.034 0.042 -0.005 -0.032 0.015 0.024 0.034 -7.800 2.164 
0.022 0.044 0.007 -0.024 -0.000 0.034 0.029 -8.000 2.149 
0.017 0.051 0.024 -0.029 -0.007 0.044 0.039 -8.200 2.115 
0.002 0.049 0.039 -0.022 -0.022 0.049 0.039 -8.200 2.081 
0.010 0.056 0.029 -0.024 -0.017 0.051 0.039 -8.200 2.046 
0.032 0.068 0.022 -0.042 -0.002 0.054 0.039 -8.200 2.012 
0.024 0.061 0.027 -0.037 -0.005 0.049 0.042 -8.200 1.993 
0.022 0.054 0.022 -0.032 -0.005 0.044 0.049 -8.000 1.973 
0.012 0.054 0.024 -0.024 -0.015 0.049 0.046 -8.000 1.954 
0.020 0.063 0.027 -0.032 -0.012 0.054 0.051 -8.000 1.934 
0.027 0.073 0.034 -0.044 -0.010 0.061 0.054 -8.000 1.910 
0.029 0.071 0.027 -0.042 -0.005 0.056 0.046 -7.800 1.885 
0.012 0.071 0.044 -0.034 -0.022 0.066 0.059 -7.800 1.861 
0.015 0.093 0.066 -0.046 -0.032 0.085 0.051 -7.800 1.836 
0.010 0.098 0.076 -0.046 -0.039 0.093 0.056 -7.800 1.812 
0.020 0.090 0.056 -0.046 -0.024 0.081 0.061 -7.800 1.788 
0.027 0.093 0.054 -0.054 -0.020 0.081 0.061 -7.800 1.763 
0.032 0.088 0.042 -0.051 -0.012 0.073 0.061 -7.800 1.739 
0.032 0.093 0.051 -0.056 -0.015 0.078 0.066 -7.800 1.719 
0.024 0.100 0.061 -0.054 -0.024 0.088 0.063 -7.600 1.700 
0.024 0.107 0.073 -0.061 -0.029 0.095 0.059 -7.600 1.680 
0.039 0.110 0.061 -0.068 -0.015 0.090 0.051 -7.600 1.661 
0.046 0.125 0.071 -0.081 -0.015 0.103 0.056 -7.800 1.646 
0.039 0.127 0.081 -0.078 -0.024 0.107 0.054 -7.800 1.631 
0.029 0.129 0.090 -0.073 -0.034 0.115 0.042 -7.800 1.617 
0.042 0.147 0.093 -0.088 -0.032 0.127 0.034 -8.000 1.602 
0.066 0.149 0.068 -0.100 -0.007 0.117 0.027 -8.000 1.587 
0.059 0.129 0.061 -0.088 -0.005 0.100 0.032 -8.000 1.573 
0.059 0.139 0.063 -0.090 -0.010 0.110 0.024 -8.000 1.558 
0.063 0.144 0.073 -0.100 -0.007 0.112 0.027 -8.000 1.543 
0.063 0.149 0.071 -0.098 -0.010 0.117 0.022 -8.000 1.534 
0.049 0.132 0.076 -0.085 -0.017 0.107 0.017 -8.000 1.524 
0.046 0.129 0.073 -0.083 -0.017 0.107 0.005 -8.000 1.514 
0.046 0.137 0.083 -0.088 -0.022 0.115 0.007 -7.800 1.504 
0.044 0.129 0.073 -0.081 -0.020 0.107 -0.002 -7.800 1.485 
0.046 0.120 0.061 -0.076 -0.012 0.098 -0.010 -7.800 1.465 
0.039 0.112 0.063 -0.071 -0.017 0.093 -0.012 -7.800 1.446 
0.044 0.115 0.059 -0.073 -0.012 0.093 -0.015 -7.800 1.426 
0.039 0.088 0.037 -0.056 -0.005 0.068 -0.012 -7.800 1.402 
0.037 0.068 0.024 -0.049 0.002 0.051 -0.007 -7.800 1.377 
0.027 0.059 0.022 -0.037 -0.002 0.046 -0.015 -7.800 1.353 
0.012 0.068 0.042 -0.032 -0.022 0.063 -0.005 -7.800 1.328 
0.010 0.056 0.037 -0.027 -0.017 0.051 -0.000 -7.800 1.309 
0.010 0.059 0.042 -0.029 -0.020 0.054 0.005 -7.800 1.289 
0.020 0.066 0.042 -0.039 -0.012 0.056 -0.012 -7.800 1.270 
0.017 0.081 0.049 -0.042 -0.022 0.073 -0.020 -7.800 1.250 
0.007 0.071 0.051 -0.032 -0.027 0.068 -0.017 -7.800 1.241 
0.007 0.063 0.044 -0.029 -0.024 0.061 -0.020 -7.800 1.231 
0.012 0.061 0.029 -0.027 -0.017 0.056 -0.020 -7.800 1.221 
0.015 0.061 0.034 -0.032 -0.015 0.054 -0.024 -7.800 1.211 
0.027 0.056 0.020 -0.037 -0.000 0.044 -0.022 -7.800 1.236 
0.010 0.044 0.027 -0.022 -0.012 0.039 -0.015 -8.000 1.260 
0.012 0.054 0.027 -0.024 -0.015 0.049 -0.017 -8.000 1.284 
0.024 0.061 0.020 -0.034 -0.005 0.049 -0.022 -8.000 1.309 
0.010 0.046 0.024 -0.022 -0.012 0.042 -0.015 -8.000 1.372 
0.007 0.049 0.027 -0.020 -0.017 0.046 -0.015 -8.000 1.436 
-0.000 0.059 0.046 -0.022 -0.029 0.059 -0.002 -8.000 1.499 
-0.005 0.078 0.066 -0.027 -0.044 0.081 -0.005 -7.800 1.563 
0.010 0.081 0.046 -0.032 -0.029 0.076 -0.015 -7.800 1.665 
0.005 0.056 0.037 -0.022 -0.022 0.054 -0.015 -7.800 1.768 
-0.007 0.046 0.037 -0.010 -0.029 0.051 -0.000 -7.800 1.871 
-0.005 0.046 0.034 -0.012 -0.027 0.049 0.005 -7.800 1.973 
0.015 0.059 0.027 -0.027 -0.015 0.051 -0.005 -7.800 2.115 
0.010 0.056 0.027 -0.022 -0.017 0.051 -0.000 -8.000 2.256 
-0.000 0.059 0.037 -0.017 -0.029 0.059 -0.002 -8.000 2.398 
0.007 0.059 0.032 -0.022 -0.022 0.056 -0.000 -8.000 2.540 
0.005 0.044 0.024 -0.017 -0.017 0.042 -0.000 -8.000 2.686 
0.002 0.034 0.020 -0.012 -0.015 0.034 0.005 -8.000 2.833 
-0.000 0.044 0.029 -0.015 -0.022 0.044 0.007 -8.000 2.979 
0.015 0.056 0.027 -0.027 -0.012 0.049 -0.007 -7.800 3.126 
0.022 0.056 0.020 -0.032 -0.005 0.046 -0.015 -7.800 3.263 
0.010 0.049 0.027 -0.022 -0.015 0.044 -0.000 -7.800 3.399 
0.005 0.049 0.029 -0.020 -0.020 0.046 -0.002 -7.800 3.536 
-0.000 0.042 0.022 -0.010 -0.020 0.042 -0.007 -7.800 3.673 
0.015 0.039 0.007 -0.017 -0.005 0.032 -0.010 -7.800 3.780 
0.015 0.049 0.015 -0.022 -0.010 0.042 -0.000 -7.800 3.888 
0.005 0.054 0.032 -0.020 -0.022 0.051 -0.000 -7.800 3.995 
0.007 0.049 0.027 -0.020 -0.017 0.046 -0.010 -8.000 4.103 
-0.002 0.032 0.017 -0.005 -0.017 0.034 -0.002 -8.000 4.171 
0.002 0.029 0.010 -0.007 -0.012 0.029 -0.007 -8.000 4.239 
0.007 0.042 0.017 -0.015 -0.012 0.039 -0.005 -8.000 4.308 
0.020 0.066 0.029 -0.034 -0.012 0.056 0.005 -8.000 4.376 
0.010 0.076 0.051 -0.034 -0.027 0.071 0.005 -8.000 4.405 
0.015 0.085 0.056 -0.042 -0.027 0.078 0.010 -7.800 4.435 
0.027 0.115 0.068 -0.061 -0.029 0.103 0.012 -8.000 4.464 
0.029 0.127 0.081 -0.068 -0.034 0.112 0.020 -8.000 4.493 
0.015 0.125 0.093 -0.061 -0.046 0.117 0.039 -8.000 4.498 
0.017 0.120 0.088 -0.061 -0.042 0.112 0.022 -8.000 4.503 
0.027 0.144 0.100 -0.076 -0.044 0.132 0.005 -8.000 4.508 
0.032 0.151 0.110 -0.085 -0.044 0.137 0.020 -8.000 4.513 
0.046 0.151 0.093 -0.093 -0.029 0.129 0.029 -8.000 4.498 
0.063 0.159 0.081 -0.103 -0.015 0.127 0.007 -7.800 4.484 
0.054 0.161 0.090 -0.098 -0.027 0.134 -0.015 -7.800 4.469 
0.039 0.137 0.078 -0.078 -0.029 0.117 -0.029 -7.800 4.454 
0.020 0.090 0.059 -0.049 -0.024 0.081 -0.032 -7.800 4.435 
0.012 0.068 0.046 -0.034 -0.022 0.063 -0.039 -7.800 4.415 
0.027 0.068 0.029 -0.042 -0.007 0.056 -0.042 -7.800 4.396 
0.039 0.056 0.002 -0.039 0.012 0.037 -0.054 -8.000 4.376 
0.027 0.024 -0.017 -0.017 0.015 0.012 -0.066 -8.000 4.327 
0.022 0.012 -0.020 -0.012 0.017 0.002 -0.061 -8.000 4.278 
0.007 0.007 -0.010 -0.002 0.005 0.005 -0.054 -8.000 4.230 
0.007 -0.005 -0.024 0.005 0.010 -0.007 -0.037 -8.000 4.181 
-0.005 -0.037 -0.044 0.027 0.015 -0.034 -0.027 -8.000 4.142 
-0.005 -0.027 -0.034 0.022 0.010 -0.024 -0.012 -8.000 4.103 
-0.002 -0.020 -0.029 0.017 0.007 -0.017 -0.010 -8.000 4.063 
-0.002 -0.002 -0.015 0.010 -0.000 -0.000 -0.002 -7.800 4.024 
-0.012 0.024 0.020 0.002 -0.024 0.032 -0.015 -7.800 3.971 
-0.022 0.024 0.027 0.010 -0.034 0.037 -0.020 -7.800 3.917 
-0.017 0.015 0.017 0.010 -0.024 0.024 -0.022 -8.000 3.863 
-0.017 -0.000 0.005 0.015 -0.017 0.010 -0.015 -8.000 3.810 
-0.017 -0.010 -0.005 0.020 -0.012 -0.000 -0.015 -8.000 3.746 
-0.015 -0.020 -0.017 0.024 -0.005 -0.012 -0.015 -8.000 3.683 
-0.017 -0.010 -0.005 0.020 -0.012 -0.000 -0.017 -7.800 3.619 
-0.012 -0.012 -0.015 0.020 -0.005 -0.005 -0.020 -7.600 3.556 
-0.012 -0.020 -0.017 0.022 -0.002 -0.012 -0.007 -7.600 3.482 
-0.022 -0.007 -0.000 0.022 -0.017 0.005 -0.000 -7.600 3.409 
-0.020 -0.005 0.005 0.017 -0.017 0.005 -0.017 -7.800 3.336 
-0.012 -0.022 -0.020 0.022 -0.000 -0.015 -0.017 -8.200 3.263 
-0.010 -0.034 -0.037 0.029 0.007 -0.029 -0.022 -8.400 3.184 
-0.012 -0.012 -0.012 0.020 -0.005 -0.005 -0.015 -8.600 3.106 
-0.024 0.002 0.010 0.020 -0.024 0.015 -0.010 -8.400 3.028 
-0.024 -0.002 0.007 0.022 -0.022 0.010 -0.007 -8.200 2.950 
-0.020 -0.005 -0.000 0.020 -0.017 0.005 -0.012 -7.800 2.877 
-0.015 -0.010 -0.007 0.020 -0.010 -0.002 -0.017 -7.400 2.803 
-0.007 -0.015 -0.015 0.015 -0.000 -0.010 -0.010 -7.400 2.730 
-0.029 -0.037 -0.015 0.037 -0.010 -0.022 0.010 -7.200 2.657 
-0.032 -0.054 -0.039 0.051 -0.005 -0.037 0.046 -7.600 2.598 
-0.049 -0.046 -0.017 0.059 -0.024 -0.022 0.078 -8.000 2.540 
-0.037 -0.020 0.007 0.034 -0.027 -0.000 0.059 -8.200 2.481 
-0.020 -0.007 -0.000 0.020 -0.015 0.002 0.034 -8.400 2.422 
0.024 0.049 0.017 -0.032 -0.000 0.037 0.010 -8.200 2.383 
0.127 0.178 0.039 -0.147 0.039 0.115 -0.015 -8.000 2.344 
0.295 0.303 -0.005 -0.293 0.144 0.156 -0.032 -7.800 2.305 
0.520 0.452 -0.078 -0.481 0.295 0.193 -0.078 -7.600 2.266 
0.747 0.606 -0.159 -0.667 0.444 0.232 -0.220 -7.800 2.247 
0.860 0.728 -0.151 -0.784 0.496 0.298 -0.391 -7.800 2.227 
0.696 0.764 0.059 -0.725 0.315 0.418 -0.403 -7.800 2.208 
0.159 0.879 0.718 -0.518 -0.281 0.801 -0.254 -8.000 2.188 
-0.274 0.869 1.128 -0.291 -0.708 1.006 -0.200 -7.800 2.183 
-0.488 0.750 1.221 -0.122 -0.862 0.994 -0.122 -7.800 2.178 
-0.513 0.501 0.996 0.015 -0.762 0.757 -0.149 -7.600 2.173 
-0.501 0.230 0.718 0.142 -0.615 0.481 -0.178 -7.600 2.168 
-0.393 0.103 0.481 0.154 -0.444 0.300 -0.198 -7.800 2.173 
-0.261 0.110 0.359 0.083 -0.315 0.242 -0.176 -8.000 2.178 
-0.195 0.078 0.264 0.063 -0.234 0.176 -0.122 -8.200 2.183 
-0.159 0.002 0.154 0.083 -0.159 0.083 -0.071 -8.200 2.188 
-0.115 -0.022 0.078 0.076 -0.103 0.037 -0.046 -8.200 2.193 
-0.056 -0.005 0.037 0.039 -0.054 0.024 -0.054 -8.000 2.198 
-0.024 -0.007 0.010 0.020 -0.020 0.005 -0.024 -7.800 2.203 
-0.022 -0.024 -0.010 0.027 -0.010 -0.012 -0.010 -7.600 2.208 
-0.032 -0.042 -0.027 0.046 -0.010 -0.024 0.002 -7.600 2.217 
-0.034 -0.017 -0.000 0.034 -0.024 -0.000 0.010 -7.600 2.227 
-0.037 -0.012 0.010 0.032 -0.029 0.007 0.022 -7.800 2.237 
-0.032 -0.022 -0.002 0.034 -0.020 -0.005 0.024 -7.800 2.247 
-0.010 -0.005 -0.007 0.015 -0.007 -0.000 0.015 -8.000 2.247 
-0.015 -0.005 -0.005 0.017 -0.012 0.002 0.017 -8.000 2.247 
-0.012 -0.022 -0.015 0.020 -0.000 -0.015 0.024 -8.000 2.247 
-0.005 -0.037 -0.044 0.027 0.015 -0.034 0.012 -8.000 2.247 
-0.015 -0.027 -0.022 0.027 -0.000 -0.020 0.017 -8.000 2.237 
-0.020 -0.007 -0.000 0.020 -0.015 0.002 0.017 -8.000 2.227 
-0.012 0.002 0.002 0.012 -0.012 0.010 0.020 -8.000 2.217 
0.005 -0.005 -0.015 0.002 0.007 -0.007 0.032 -8.000 2.208 
-0.002 -0.007 -0.015 0.010 0.002 -0.005 0.017 -8.000 2.198 
-0.000 0.010 -0.000 -0.000 -0.005 0.010 0.010 -8.000 2.188 
-0.000 -0.000 -0.012 0.007 -0.000 -0.000 0.022 -8.000 2.178 
-0.002 -0.017 -0.020 0.012 0.007 -0.015 0.029 -8.200 2.168 
-0.007 -0.010 -0.015 0.015 -0.002 -0.005 0.024 -8.200 2.159 
-0.000 0.002 -0.012 0.007 -0.000 0.002 0.020 -8.200 2.149 
0.005 -0.007 -0.017 0.005 0.010 -0.010 0.017 -8.000 2.139 
-0.002 -0.012 -0.020 0.012 0.005 -0.010 0.022 -8.000 2.129 
